report_id,contaminant,authorization,limit,amount_released
266252,Sulfur dioxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,895.0 lbs (est.)
266253,Carbon Monoxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,161.0 lbs (est.)
266253,Hydrogen Sulfide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,12.0 lbs (est.)
266253,NATURAL GAS,Emergency Flaring - No specific emissions authorizations for this facility,0.0,120.0 lbs (est.)
266253,Nitrogen Oxides (NOx),Emergency Flaring - No specific emissions authorizations for this facility,0.0,81.0 lbs (est.)
266253,Sulfur dioxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,1086.0 lbs (est.)
266254,Carbon Monoxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,178.0 lbs (est.)
266254,Hydrogen Sulfide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,12.0 lbs (est.)
266254,NATURAL GAS,Emergency Flaring - No specific emissions authorizations for this facility,0.0,107.0 lbs (est.)
266254,Nitrogen Oxides (NOx),Emergency Flaring - No specific emissions authorizations for this facility,0.0,89.0 lbs (est.)
266254,Sulfur dioxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,1079.0 lbs (est.)
266255,Carbon Monoxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,193.0 lbs (est.)
266255,Hydrogen Sulfide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,27.0 lbs (est.)
266255,NATURAL GAS,Emergency Flaring - No specific emissions authorizations for this facility,0.0,139.0 lbs (est.)
266255,Nitrogen Oxides (NOx),Emergency Flaring - No specific emissions authorizations for this facility,0.0,97.0 lbs (est.)
266255,Sulfur dioxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,2470.0 lbs (est.)
266256,Opacity,No specific emissions authorizations for this facility,10.0 % op,62.33 % op (est.)
266257,Carbon Monoxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,217.0 lbs (est.)
266257,Hydrogen Sulfide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,52.0 lbs (est.)
266257,Natural Gas VOCs,Emergency Flaring - No specific emissions authorizations for this facility,0.0,349.0 lbs (est.)
266257,Nitrogen Oxides (NOx),Emergency Flaring - No specific emissions authorizations for this facility,0.0,109.0 lbs (est.)
266257,Sulfur dioxide,Emergency Flaring - No specific emissions authorizations for this facility,0.0,4821.0 lbs (est.)
266258,Opacity,Permit O982,10.0 % op,100.0 % op (est.)
266258,Opacity,Permit O982,10.0 % op,100.0 % op (est.)
266259,Carbon Monoxide,MSS 83841,0.0,150.0 lbs (est.)
266259,Ethylene (gaseous),MSS 83841,0.0,220.0 lbs (est.)
266259,Nitrogen Oxides (NOx),MSS 83841,0.0,100.0 lbs (est.)
266260,Butadiene,NSR 46307,70.42 LBS/HR,365.0 lbs (est.)
266260,Butane,NSR 46307,17.04 LBS/HR,163.0 lbs (est.)
266260,Butene,NSR 46307,27.62 LBS/HR,320.0 lbs (est.)
266260,Carbon Monoxide,NSR 46307,156.45 LBS/HR,945.0 lbs (est.)
266260,Cis-butene-2,NSR 46307,25.2 LBS/HR,9.0 lbs (est.)
266260,Ethane,NSR 46307,4.06 LBS/HR,12.0 lbs (est.)
266260,Isobutane,NSR 46307,63.52 LBS/HR,777.0 lbs (est.)
266260,Isobutylene,NSR 46307,45.86 LBS/HR,476.0 lbs (est.)
266260,Nitrogen oxide,NSR 46307,30.7 LBS/HR,131.0 lbs (est.)
266260,Pentane,NSR 46307,17.52 LBS/HR,89.0 lbs (est.)
266260,Propane,NSR 46307,13.42 LBS/HR,92.0 lbs (est.)
266260,Propylene (Propene),NSR 46307,18.46 LBS/HR,57.0 lbs (est.)
266260,Trans-butene-2,NSR 46307,27.0 LBS/HR,82.0 lbs (est.)
266260,VOC,NSR 46307,194.0 LBS/HR,2435.0 lbs (est.)
266261,Carbon Monoxide,1504A,115.73 LBS/HR,15.0 lbs (est.)
266261,NOX,1504A,118.04 LBS/HR,662.0 lbs (est.)
266261,Carbon Monoxide,1504A,59.02 LBS/HR,9.0 lbs (est.)
266261,NOX,1504A,57.8 LBS/HR,657.0 lbs (est.)
266261,"1,3-BUTADIENE",1504A,1795.72 LBS/HR,14081.0 lbs (est.)
266261,Acetylene,1504A,1795.72 LBS/HR,456.0 lbs (est.)
266261,Benzene,1504A,1795.72 LBS/HR,27505.0 lbs (est.)
266261,Butane,1504A,1795.72 LBS/HR,3863.0 lbs (est.)
266261,Butene,1504A,1795.72 LBS/HR,11228.0 lbs (est.)
266261,Carbon Monoxide,1504A,1892.04 LBS/HR,244040.0 lbs (est.)
266261,Ethylene (gaseous),1504A,1795.72 LBS/HR,46861.0 lbs (est.)
266261,Hexane,1504A,1795.72 LBS/HR,6404.0 lbs (est.)
266261,Hexene,1504A,1795.72 LBS/HR,3006.0 lbs (est.)
266261,Isobutane,1504A,1795.72 LBS/HR,649.0 lbs (est.)
266261,NOX,1504A,261.96 LBS/HR,33788.0 lbs (est.)
266261,Pentene,1504A,1795.72 LBS/HR,4037.0 lbs (est.)
266261,Propane,1504A,1795.72 LBS/HR,14934.0 lbs (est.)
266261,Propylene (Propene),1504A,1795.72 LBS/HR,25973.0 lbs (est.)
266261,Toluene,1504A,1795.72 LBS/HR,7711.0 lbs (est.)
266261,VOC (unspeciated),1504A,1795.72 LBS/HR,800.0 lbs (est.)
266261,Xylene,1504A,1795.72 LBS/HR,1191.0 lbs (est.)
266261,Acetylene,1504A,133.82 LBS/HR,917.0 lbs (est.)
266261,Butane,1504A,133.82 LBS/HR,45.0 lbs (est.)
266261,Carbon Monoxide,1504A,99.0 LBS/HR,5304.0 lbs (est.)
266261,Ethylene (gaseous),1504A,133.82 LBS/HR,2212.0 lbs (est.)
266261,NOX,1504A,13.71 LBS/HR,734.0 lbs (est.)
266261,Propane,1504A,133.82 LBS/HR,38.0 lbs (est.)
266261,VOC (unspeciated),1504A,133.82 LBS/HR,309.0 lbs (est.)
266261,Butane,19027,206.22 LBS/HR,400.0 lbs (est.)
266261,Carbon Monoxide,19027,267.22 LBS/HR,6000.0 lbs (est.)
266261,Ethylene (gaseous),19027,206.22 LBS/HR,1200.0 lbs (est.)
266261,Hexane,19027,206.22 LBS/HR,1000.0 lbs (est.)
266261,Hexene,19027,206.22 LBS/HR,1000.0 lbs (est.)
266261,NOX,19027,52.44 LBS/HR,1200.0 lbs (est.)
266261,Pentane,19027,206.22 LBS/HR,6000.0 lbs (est.)
266261,Propylene,19027,206.22 LBS/HR,400.0 lbs (est.)
266261,Butene,37063,100.0 LBS/HR,3600.0 lbs (est.)
266261,Carbon Monoxide,37063,71.09 LBS/HR,26000.0 lbs (est.)
266261,Dodecene,37063,100.0 LBS/HR,3600.0 lbs (est.)
266261,Ethylene (gaseous),37063,100.0 LBS/HR,18000.0 lbs (est.)
266261,Hexene,37063,100.0 LBS/HR,3600.0 lbs (est.)
266261,NOX,37063,13.8 LBS/HR,5000.0 lbs (est.)
266261,Octene,37063,100.0 LBS/HR,3000.0 lbs (est.)
266261,Propylene (Propene),37063,100.0 LBS/HR,1500.0 lbs (est.)
266261,VOC (unspeciated),37063,100.0 LBS/HR,3000.0 lbs (est.)
266261,"1,3-BUTADIENE",NA,0.0,1000.0 lbs (est.)
266261,Benzene,NA,0.0,1000.0 lbs (est.)
266261,Butane,NA,0.0,1000.0 lbs (est.)
266261,Butene,NA,0.0,1000.0 lbs (est.)
266261,C5+ (not including benzene),NA,0.0,1000.0 lbs (est.)
266261,CO,NA,0.0,14000.0 lbs (est.)
266261,Ethyl Benzene,NA,0.0,1000.0 lbs (est.)
266261,Ethylene (gaseous),NA,0.0,1000.0 lbs (est.)
266261,Hexane,NA,0.0,100.0 lbs (est.)
266261,Hexene,NA,0.0,100.0 lbs (est.)
266261,Isoprene,NA,0.0,1000.0 lbs (est.)
266261,NOX,NA,0.0,14000.0 lbs (est.)
266261,Pentane,NA,0.0,1000.0 lbs (est.)
266261,Propylene,NA,0.0,1000.0 lbs (est.)
266261,Toluene,NA,0.0,1000.0 lbs (est.)
266261,VOC (unspeciated),NA,0.0,1000.0 lbs (est.)
266261,Butene,37063,35.65 LBS/HR,1300.0 lbs (est.)
266261,Carbon Monoxide,37063,39.77 LBS/HR,15000.0 lbs (est.)
266261,Dodecene,37063,35.65 LBS/HR,1300.0 lbs (est.)
266261,Ethylene (gaseous),37063,35.65 LBS/HR,6500.0 lbs (est.)
266261,Hexene,37063,35.65 LBS/HR,1300.0 lbs (est.)
266261,NOX,37063,9.99 LBS/HR,3600.0 lbs (est.)
266261,Octene,37063,35.65 LBS/HR,1200.0 lbs (est.)
266261,Propylene,37063,35.65 LBS/HR,600.0 lbs (est.)
266261,decene,37063,35.65 LBS/HR,1200.0 lbs (est.)
266261,Butane,2462C,87.06 LBS/HR,40.0 lbs (est.)
266261,C5+ (not including benzene),2462C,87.06 LBS/HR,400.0 lbs (est.)
266261,Carbon Monoxide,2462C,72.5 LBS/HR,5500.0 lbs (est.)
266261,Ethylene (gaseous),2462C,87.06 LBS/HR,4000.0 lbs (est.)
266261,NOX,2462C,10.05 LBS/HR,760.0 lbs (est.)
266261,Propane,2462C,87.06 LBS/HR,1200.0 lbs (est.)
266261,Propylene,2462C,87.06 LBS/HR,2400.0 lbs (est.)
266261,Butene,37063,150.0 LBS/HR,5400.0 lbs (est.)
266261,C5+ (not including benzene),37063,150.0 LBS/HR,4400.0 lbs (est.)
266261,Carbon Monoxide,37063,106.64 LBS/HR,47000.0 lbs (est.)
266261,Dodecene,37063,150.0 LBS/HR,5400.0 lbs (est.)
266261,Ethylene (gaseous),37063,150.0 LBS/HR,27000.0 lbs (est.)
266261,Hexene,37063,150.0 LBS/HR,5400.0 lbs (est.)
266261,NOX,37063,20.7 LBS/HR,7500.0 lbs (est.)
266261,Octene,37063,150.0 LBS/HR,4400.0 lbs (est.)
266261,Propylene (Propene),37063,150.0 LBS/HR,2200.0 lbs (est.)
266261,C5+ (not including benzene),37063,32.71 LBS/HR,2400.0 lbs (est.)
266261,Carbon Monoxide,37063,39.08 LBS/HR,2000.0 lbs (est.)
266261,Ethylbenzene,37063,32.71 LBS/HR,200.0 lbs (est.)
266261,Ethylene (gaseous),37063,32.71 LBS/HR,2400.0 lbs (est.)
266261,NOX,37063,7.59 LBS/HR,400.0 lbs (est.)
266261,Propane,37063,32.71 LBS/HR,50.0 lbs (est.)
266261,VOC (unspeciated),37063,32.71 LBS/HR,650.0 lbs (est.)
266262,Carbon Monoxide,NSR 1504A,2047.08 LBS/HR,98.0 lbs (est.)
266262,NOX,NSR 1504A,283.42 LBS/HR,14.0 lbs (est.)
266262,Propylene,NSR 1504A,3144.43 LBS/HR,120.0 lbs (est.)
266262,VOC,NSR 1504A,3144.43 LBS/HR,11.0 lbs (est.)
266263,Benzene,5680,10.0 LBS/HR,10.0 lbs (est.)
266263,VOC (light hydrocarbons),5680,5.82 LBS/HR,5.82 lbs (est.)
266264,Opacity,20246,20.0 % op,85.0 % op (est.)
266264,Particulate Matter,20246,34.8 LBS/HR,360.0 lbs (est.)
266264,Opacity,20246,20.0 % op,85.0 % op (est.)
266264,Particulate Matter,20246,214.0 LBS/HR,360.0 lbs (est.)
266265,Butane,SOP O-3120,25.0 TONS/YR,0.66 lbs (est.)
266265,Carbon Monoxide,SOP O-3120,250.0 TONS/YR,50.76 lbs (est.)
266265,Cyclohexane,SOP O-3120,10.0 TONS/YR,0.01 lbs (est.)
266265,Heptane (or n-),SOP O-3120,25.0 TONS/YR,0.05 lbs (est.)
266265,Hexane,SOP O-3120,25.0 TONS/YR,0.1 lbs (est.)
266265,Nitrogen Oxides,SOP O-3120,250.0 TONS/YR,25.43 lbs (est.)
266265,Octane,SOP O-3120,25.0 TONS/YR,0.02 lbs (est.)
266265,Pentane,SOP O-3120,25.0 TONS/YR,0.16 lbs (est.)
266265,Propane,SOP O-3120,25.0 TONS/YR,3.63 lbs (est.)
266265,Toluene,SOP O-3120,10.0 TONS/YR,0.01 lbs (est.)
266265,Benzene,SOP O-3120,10.0 TONS/YR,12.0 lbs (est.)
266265,Butane,SOP O-3120,25.0 TONS/YR,5.97 lbs (est.)
266265,Cyclohexane,SOP O-3120,10.0 TONS/YR,0.65 lbs (est.)
266265,Ethylbenzene,SOP O-3120,10.0 TONS/YR,1.44 lbs (est.)
266265,Hydrogen Sulfide,SOP O-3120,0.0,33.78 lbs (est.)
266265,Octane,SOP O-3120,25.0 TONS/YR,206.93 lbs (est.)
266265,Pentane,SOP O-3120,25.0 TONS/YR,0.61 lbs (est.)
266265,Propane,SOP O-3120,25.0 TONS/YR,20.1 lbs (est.)
266265,Toluene,SOP O-3120,10.0 TONS/YR,15.25 lbs (est.)
266265,Xylene,SOP O-3120,10.0 TONS/YR,7.49 lbs (est.)
266266,Benzene,No Authoirzation: NSR 21262,0.0,11.0 lbs (est.)
266266,Toluene,No Authoirzation: NSR 21262,0.0,101.0 lbs (est.)
266266,Xylene (mixed isomers),No Authoirzation: NSR 21262,0.0,101.0 lbs (est.)
266267,Butane,No specific emissions authorizations for this facility,17.69 LBS/HR,250.0 lbs (est.)
266267,Dimethyl ether,No specific emissions authorizations for this facility,17.69 LBS/HR,40.0 lbs (est.)
266267,Hexane,No specific emissions authorizations for this facility,17.69 LBS/HR,110.0 lbs (est.)
266267,Methanol,No specific emissions authorizations for this facility,17.69 LBS/HR,950.0 lbs (est.)
266267,Methyl formate,No specific emissions authorizations for this facility,17.69 LBS/HR,90.0 lbs (est.)
266267,Pentane,No specific emissions authorizations for this facility,17.69 LBS/HR,40.0 lbs (est.)
266267,Propane,No specific emissions authorizations for this facility,17.69 LBS/HR,235.0 lbs (est.)
266268,Ethylene (gaseous),55046,0.0,376.26 lbs (est.)
266268,Ethylene oxide,55046,0.0,4.39 lbs (est.)
266269,Benzene,NSR 5171,0.0,300.0 lbs (est.)
266269,Toluene,NSR 5171,0.0,1700.0 lbs (est.)
266269,VOC (unspeciated),NSR 5171,0.0,110300.0 lbs (est.)
266269,Xylene,NSR 5171,0.0,1300.0 lbs (est.)
266269,"1 c,2t,3-trimethylcyclopentane",NSR 5171,0.0,900.0 lbs (est.)
266269,"1,2,4-Trimethylbenzene",NSR 5171,0.0,200.0 lbs (est.)
266269,"1,2-butadiene",NSR 5171,0.0,300.0 lbs (est.)
266269,"1,3-BUTADIENE",NSR 5171,0.0,1700.0 lbs (est.)
266269,"1,3-methylethylbenzene",NSR 5171,0.0,200.0 lbs (est.)
266269,1-Butene,NSR 5171,0.0,2300.0 lbs (est.)
266269,"2,2,3-trimethylpentane",NSR 5171,0.0,2800.0 lbs (est.)
266269,"2,2,5-trimethylhexane",NSR 5171,0.0,900.0 lbs (est.)
266269,2-methylbutene-2,NSR 5171,0.0,10200.0 lbs (est.)
266269,2-methylpentane,NSR 5171,0.0,21000.0 lbs (est.)
266269,3-ethylpentene-2,NSR 5171,0.0,800.0 lbs (est.)
266269,Benzene,NSR 5171,0.0,900.0 lbs (est.)
266269,Butane,NSR 5171,0.0,85000.0 lbs (est.)
266269,Cis-butene-2,NSR 5171,0.0,4000.0 lbs (est.)
266269,Cyclohexane,NSR 5171,0.0,5200.0 lbs (est.)
266269,Cyclopentane,NSR 5171,0.0,1500.0 lbs (est.)
266269,Cyclopentene,NSR 5171,0.0,1000.0 lbs (est.)
266269,Ethane,NSR 5171,0.0,200.0 lbs (est.)
266269,Heptane (or n-),NSR 5171,0.0,1500.0 lbs (est.)
266269,Hexane,NSR 5171,0.0,7000.0 lbs (est.)
266269,"Hexane, 3-methyl-",NSR 5171,0.0,4100.0 lbs (est.)
266269,Isobutane,NSR 5171,0.0,10000.0 lbs (est.)
266269,Isobutylene,NSR 5171,0.0,2500.0 lbs (est.)
266269,Isopentane,NSR 5171,0.0,52000.0 lbs (est.)
266269,Isoprene,NSR 5171,0.0,1100.0 lbs (est.)
266269,Methylcyclohexane,NSR 5171,0.0,2700.0 lbs (est.)
266269,Pentane,NSR 5171,0.0,12000.0 lbs (est.)
266269,Pentene,NSR 5171,0.0,17700.0 lbs (est.)
266269,Toluene,NSR 5171,0.0,2100.0 lbs (est.)
266269,Trans-butene-2,NSR 5171,0.0,4600.0 lbs (est.)
266269,"Trimethylpentane, 2,2,4-",NSR 5171,0.0,2600.0 lbs (est.)
266269,VOC (unspeciated),NSR 5171,0.0,15000.0 lbs (est.)
266269,Xylene,NSR 5171,0.0,900.0 lbs (est.)
266269,trans-2-hexene,NSR 5171,0.0,5500.0 lbs (est.)
266270,Carbon Monoxide,NSR 48944,0.0,178.46 lbs (est.)
266270,Hydrogen Sulfide,NSR 48944,0.0,9.22 lbs (est.)
266270,NATURAL GAS,NSR 48944,0.0,123.59 lbs (est.)
266270,Nitrogen dioxide,NSR 48944,0.0,22.35 lbs (est.)
266270,Nitrogen oxide,NSR 48944,0.0,67.04 lbs (est.)
266270,Sulfur dioxide,NSR 48944,0.0,850.39 lbs (est.)
266271,"1,3-BUTADIENE",Permit 95,184.12 LBS/HR,3300.0 lbs (est.)
266271,Butene,Permit 95,359.13 LBS/HR,70.0 lbs (est.)
266271,Carbon Monoxide,Permit 95,231.9 LBS/HR,25500.0 lbs (est.)
266271,Ethane,Non VOC,0.0,6400.0 lbs (est.)
266271,Ethylene (gaseous),Permit 95,150.0 LBS/HR,11700.0 lbs (est.)
266271,Methane,Non VOC,0.0,4700.0 lbs (est.)
266271,Nitrogen Oxides,Permit 95,45.01 LBS/HR,5000.0 lbs (est.)
266271,Pentene,Permit 95,359.13 LBS/HR,1500.0 lbs (est.)
266271,Propane,Permit 95,359.13 LBS/HR,3800.0 lbs (est.)
266271,Propylene (Propene),Permit 95,158.69 LBS/HR,5700.0 lbs (est.)
266271,"1,3-BUTADIENE",Permit 95,153.0 LBS/HR,2200.0 lbs (est.)
266271,Butene,Permit 95,328.01 LBS/HR,2900.0 lbs (est.)
266271,Carbon Monoxide,Permit 95,221.28 LBS/HR,31300.0 lbs (est.)
266271,Ethane,Non VOC,0.0,4500.0 lbs (est.)
266271,Ethylene (gaseous),Permit 95,150.0 LBS/HR,13400.0 lbs (est.)
266271,Methane,Non VOC,0.0,3900.0 lbs (est.)
266271,Nitrogen Oxides,Permit 95,42.95 LBS/HR,6150.0 lbs (est.)
266271,Pentene,Permit 95,328.01 LBS/HR,5100.0 lbs (est.)
266271,Propane,Permit 95,328.01 LBS/HR,13900.0 lbs (est.)
266271,Propylene (Propene),Permit 95,150.0 LBS/HR,1700.0 lbs (est.)
266272,Sulfur dioxide,PBR,5.66 TONS/YR,501.0 lbs (est.)
266273,Sulfur dioxide,PBR,10.3 TONS/YR,502.0 lbs (est.)
266274,Sulfur dioxide,PBR,0.89 TONS/YR,501.0 lbs (est.)
266275,Benzene,Emission event,0.0,6.7 lbs (est.)
266275,Unspeciated VOCs,Emission event,0.0,3351.0 lbs (est.)
266276,Benzene,NSR 5680,10.0 LBS/HR,10.0 lbs (est.)
266276,VOC (light hydrocarbons),NSR 5680,6.62 LBS/HR,6.62 lbs (est.)
266277,Carbon Monoxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3736.48 LBS/HR,3000.0 lbs (est.)
266277,Hydrogen Sulfide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,15.78 LBS/HR,0.7 lbs (est.)
266277,NOX,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,1747.18 LBS/HR,6110.0 lbs (est.)
266277,Sulfur dioxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3242.67 LBS/HR,115.0 lbs (est.)
266277,Carbon Monoxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3736.48 LBS/HR,6700.0 lbs (est.)
266277,Hydrogen cyanide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,98.0 lbs (est.)
266277,NOX,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,1747.18 LBS/HR,886.0 lbs (est.)
266277,PM (unspeciated),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,570.71 LBS/HR,210.0 lbs (est.)
266277,Sulfur dioxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3242.67 LBS/HR,146.3 lbs (est.)
266277,Ammonia,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,76.86 LBS/HR,36.0 lbs (est.)
266277,Carbon Monoxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3736.48 LBS/HR,7832.0 lbs (est.)
266277,Hydrogen cyanide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,15.0 lbs (est.)
266277,Nitrogen Oxides (NOx),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,1747.18 LBS/HR,277.0 lbs (est.)
266277,PM (unspeciated),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,570.71 LBS/HR,407.0 lbs (est.)
266277,Sulfur dioxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3242.67 LBS/HR,777.0 lbs (est.)
266277,"1,3-BUTADIENE",Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,0.001 lbs (est.)
266277,Butane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,55.0 lbs (est.)
266277,Butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,100.0 lbs (est.)
266277,Carbon Monoxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3736.48 LBS/HR,700.0 lbs (est.)
266277,Cis-2-butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,40.0 lbs (est.)
266277,Ethylene (gaseous),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,25.0 lbs (est.)
266277,Hydrogen Sulfide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,15.78 LBS/HR,30.0 lbs (est.)
266277,Isobutane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,150.0 lbs (est.)
266277,NOX,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,1747.18 LBS/HR,140.0 lbs (est.)
266277,Propane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,50.0 lbs (est.)
266277,Propylene (Propene),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,120.0 lbs (est.)
266277,Sulfur dioxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3242.67 LBS/HR,3000.0 lbs (est.)
266277,Trans-2-butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,30.0 lbs (est.)
266277,VOC,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,600.0 lbs (est.)
266277,"1,3-BUTADIENE",Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,0.25 lbs (est.)
266277,Butane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,160.0 lbs (est.)
266277,Butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,80.0 lbs (est.)
266277,Carbon Monoxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3736.48 LBS/HR,1400.0 lbs (est.)
266277,Cis-2-butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,30.0 lbs (est.)
266277,Ethylene (gaseous),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,30.0 lbs (est.)
266277,Hydrogen Sulfide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,15.78 LBS/HR,45.0 lbs (est.)
266277,Isobutane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,300.0 lbs (est.)
266277,NOX,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,1747.18 LBS/HR,270.0 lbs (est.)
266277,Propane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,140.0 lbs (est.)
266277,Propylene (Propene),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,260.0 lbs (est.)
266277,Sulfur dioxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3242.67 LBS/HR,4250.0 lbs (est.)
266277,Trans-2-butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,40.0 lbs (est.)
266277,VOC,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,830.0 lbs (est.)
266277,"1,3-BUTADIENE",Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,2.0 lbs (est.)
266277,Butane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,5400.0 lbs (est.)
266277,Butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,50.0 lbs (est.)
266277,Carbon Monoxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3736.48 LBS/HR,5000.0 lbs (est.)
266277,Cis-2-butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,9.0 lbs (est.)
266277,Ethylene (gaseous),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,1.0 lbs (est.)
266277,Hydrogen Sulfide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,15.78 LBS/HR,40.0 lbs (est.)
266277,Isobutane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,250.0 lbs (est.)
266277,NOX,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,1747.18 LBS/HR,1000.0 lbs (est.)
266277,Propane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,3700.0 lbs (est.)
266277,Propylene (Propene),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,140.0 lbs (est.)
266277,Sulfur dioxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3242.67 LBS/HR,3800.0 lbs (est.)
266277,Trans-2-butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,15.0 lbs (est.)
266277,VOC,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,760.0 lbs (est.)
266277,"1,3-BUTADIENE",Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,0.2 lbs (est.)
266277,Butane,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,500.0 lbs (est.)
266277,Butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,50.0 lbs (est.)
266277,Carbon Monoxide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,3736.48 LBS/HR,2600.0 lbs (est.)
266277,Cis-2-butene,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,3.0 lbs (est.)
266277,Ethylene (gaseous),Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,6117.32 LBS/HR,12.0 lbs (est.)
266277,Hydrogen Sulfide,Portions may be authorized under Permit #18287/PSD-TX-730M4/PAL7.,15.78 LBS/HR,30.0 lbs (est.)
