report_id,contaminant,authorization,limit,amount_released
242417,Isobutane,Permit 19823 as VOC,64.57 LBS/HR,16.55 lbs (est.)
242417,Isobutylene,Permit 19823 as VOC,64.57 LBS/HR,0.87 lbs (est.)
242417,Isoprene,Permit 19823 as VOC,64.57 LBS/HR,0.12 lbs (est.)
242417,Methyl Acetylene,Permit 19823 as VOC,64.57 LBS/HR,0.14 lbs (est.)
242417,Nitrogen dioxide,Permit 20160 as NOx,11.51 LBS/HR,7.99 lbs (est.)
242417,Nitrogen monoxide,Permit 20160 as NOx,11.51 LBS/HR,151.81 lbs (est.)
242417,Pentane,Permit 19823 as VOC,64.57 LBS/HR,21.29 lbs (est.)
242417,Propadiene,Permit 19823 as VOC,64.57 LBS/HR,0.1 lbs (est.)
242417,Propane,Permit 19823 as VOC,64.57 LBS/HR,21.42 lbs (est.)
242417,Propylene (Propene),Permit 19823 as VOC,64.57 LBS/HR,58.51 lbs (est.)
242417,Styrene,Permit 19823 as VOC,64.57 LBS/HR,3.37 lbs (est.)
242417,Toluene,Permit 19823 as VOC,64.57 LBS/HR,3.97 lbs (est.)
242417,Trans-2-butene,Permit 19823 as VOC,64.57 LBS/HR,0.53 lbs (est.)
242417,Vinyl acetylene,Permit 19823 as VOC,64.57 LBS/HR,0.35 lbs (est.)
242417,Xylene,Permit 19823 as VOC,64.57 LBS/HR,0.27 lbs (est.)
242417,Carbon Monoxide,Permit 19823,53.59 LBS/HR,4022.1 lbs (est.)
242417,Ethylene (gaseous),Permit 19823 as VOC,32.87 LBS/HR,2047.85 lbs (est.)
242417,Nitrogen dioxide,Permit 19823 as NOx,10.31 LBS/HR,27.84 lbs (est.)
242417,Nitrogen monoxide,Permit 19823 as NOx,10.31 LBS/HR,529.03 lbs (est.)
242417,Propane,Permit 19823 as VOC,32.87 LBS/HR,0.91 lbs (est.)
242417,Propylene (Propene),Permit 19823 as VOC,32.87 LBS/HR,13.05 lbs (est.)
242427,Ethane,No specific emissions authorizations for this facility,0.0,910.0 lbs (est.)
242427,Ethylene (gaseous),No specific emissions authorizations for this facility,0.0,5416.0 lbs (est.)
242427,Hydrogen,No specific emissions authorizations for this facility,0.0,1183.0 lbs (est.)
242427,Methane,No specific emissions authorizations for this facility,0.0,6972.0 lbs (est.)
242427,NITROGEN,No specific emissions authorizations for this facility,0.0,1504.0 lbs (est.)
242479,Carbon Monoxide,76070,242.53 LBS/HR,358.2 lbs (est.)
242479,Nitrogen oxide,76070,158.58 LBS/HR,130.59 lbs (est.)
242479,Propane,76070 (as VOC),41.37 LBS/HR,139.69 lbs (est.)
242479,Propylene (Propene),76070 (as VOC),41.37 LBS/HR,214.23 lbs (est.)
242504,"1,3-BUTADIENE",NSR 1504A,3144.43 LBS/HR,2549.22 lbs (est.)
242504,Acetylene,NSR 1504A,3144.43 LBS/HR,182.97 lbs (est.)
242504,Benzene,NSR 1504A,3144.43 LBS/HR,1714.19 lbs (est.)
242504,Butane,NSR 1504A,3144.43 LBS/HR,4044.68 lbs (est.)
242504,Butene,NSR 1504A,3144.43 LBS/HR,523.27 lbs (est.)
242504,Carbon Monoxide,NSR 1504A,2047.08 LBS/HR,16913.32 lbs (est.)
242504,Ethylene (gaseous),NSR 1504A,3144.43 LBS/HR,12172.29 lbs (est.)
242504,Hexane,NSR 1504A,3144.43 LBS/HR,382.05 lbs (est.)
242504,Hexene,NSR 1504A,3144.43 LBS/HR,90.48 lbs (est.)
242504,NOX,NSR 1504A,283.42 LBS/HR,3278.66 lbs (est.)
242504,Pentane,NSR 1504A,3144.43 LBS/HR,874.69 lbs (est.)
242504,Pentene,NSR 1504A,3144.43 LBS/HR,246.32 lbs (est.)
242504,Propane,NSR 1504A,3144.43 LBS/HR,3384.4 lbs (est.)
242504,Propylene,NSR 1504A,3144.43 LBS/HR,3811.13 lbs (est.)
242504,Toluene,NSR 1504A,3144.43 LBS/HR,1196.41 lbs (est.)
242504,VOC (unspeciated),NSR 1504A,3144.43 LBS/HR,50.27 lbs (est.)
242504,Xylene,NSR 1504A,3144.43 LBS/HR,472.53 lbs (est.)
242504,Acetylene,NSR 1504A,4.02 LBS/HR,4.99 lbs (est.)
242504,Butane,NSR 1504A,4.02 LBS/HR,0.06 lbs (est.)
242504,C5+ (not including benzene),NSR 1504A,4.02 LBS/HR,5.65 lbs (est.)
242504,Carbon Monoxide,NSR 1504A,1.16 LBS/HR,139.26 lbs (est.)
242504,Ethylene (gaseous),NSR 1504A,4.02 LBS/HR,130.46 lbs (est.)
242504,NOX,NSR 1504A,0.16 LBS/HR,19.35 lbs (est.)
242504,Propane,NSR 1504A,4.02 LBS/HR,0.36 lbs (est.)
242504,Propylene,NSR 1504A,4.02 LBS/HR,1.16 lbs (est.)
242579,"1,3-BUTADIENE",#20432,2000.0 LBS/HR,774.0 lbs (est.)
242579,1-Butene,#20432,2000.0 LBS/HR,204.0 lbs (est.)
242579,Acetylene,#20432,2000.0 LBS/HR,79.0 lbs (est.)
242579,Benzene,#20432,2000.0 LBS/HR,2050.0 lbs (est.)
242579,"Butane, N-",#20432,2000.0 LBS/HR,125.0 lbs (est.)
242579,Carbon Monoxide,#20432,2282.17 LBS/HR,24112.0 lbs (est.)
242579,Cis-2-butene,#20432,2000.0 LBS/HR,61.0 lbs (est.)
242579,Ethane,#20432,2000.0 LBS/HR,2866.0 lbs (est.)
242579,Ethylene (gaseous),#20432,2000.0 LBS/HR,14037.0 lbs (est.)
242579,Hexane,#20432,2000.0 LBS/HR,10.0 lbs (est.)
242579,Hydrogen,#20432,2000.0 LBS/HR,921.0 lbs (est.)
242579,Isobutane,#20432,2000.0 LBS/HR,211.0 lbs (est.)
242579,Isobutylene,#20432,2000.0 LBS/HR,278.0 lbs (est.)
242579,Isopentane,#20432,2000.0 LBS/HR,18.0 lbs (est.)
242579,Methane,#20432,2000.0 LBS/HR,6672.0 lbs (est.)
242579,Nitrogen Oxides,#20432,315.97 LBS/HR,3468.0 lbs (est.)
242579,"Pentane, N-",#20432,2000.0 LBS/HR,24.0 lbs (est.)
242579,Propane,#20432,2000.0 LBS/HR,2818.0 lbs (est.)
242579,Propylene,#20432,2000.0 LBS/HR,4288.0 lbs (est.)
242579,Toluene,#20432,2000.0 LBS/HR,80.0 lbs (est.)
242579,Visible Emissions,#20432,0.0,50.0 % op (est.)
242579,"1,3-BUTADIENE",#20432,2000.0 LBS/HR,118.0 lbs (est.)
242579,1-Butene,#20432,2000.0 LBS/HR,32.0 lbs (est.)
242579,Acetylene,#20432,2000.0 LBS/HR,17.0 lbs (est.)
242579,Benzene,#20432,2000.0 LBS/HR,235.0 lbs (est.)
242579,"Butane, N-",#20432,2000.0 LBS/HR,23.0 lbs (est.)
242579,Carbon Monoxide,#20432,2282.17 LBS/HR,3981.0 lbs (est.)
242579,Cis-2-butene,#20432,2000.0 LBS/HR,9.0 lbs (est.)
242579,Ethane,#20432,2000.0 LBS/HR,438.0 lbs (est.)
242579,Ethylene (gaseous),#20432,2000.0 LBS/HR,2074.0 lbs (est.)
242579,Hexane,#20432,2000.0 LBS/HR,2.0 lbs (est.)
242579,Hydrogen,#20432,2000.0 LBS/HR,158.0 lbs (est.)
242579,Isobutane,#20432,2000.0 LBS/HR,28.0 lbs (est.)
242579,Isobutylene,#20432,2000.0 LBS/HR,43.0 lbs (est.)
242579,Isopentane,#20432,2000.0 LBS/HR,4.0 lbs (est.)
242579,Methane,#20432,2000.0 LBS/HR,1103.0 lbs (est.)
242579,Nitrogen Oxides,#20432,315.97 LBS/HR,554.0 lbs (est.)
242579,"Pentane, N-",#20432,2000.0 LBS/HR,5.0 lbs (est.)
242579,Propane,#20432,2000.0 LBS/HR,599.0 lbs (est.)
242579,Propylene,#20432,2000.0 LBS/HR,916.0 lbs (est.)
242579,Toluene,#20432,2000.0 LBS/HR,16.0 lbs (est.)
242579,Visible Emissions,#20432,0.0,50.0 % op (est.)
242600,"1,3-BUTADIENE",NSR 100787,1280.27 LBS/HR,0.1 lbs (est.)
242600,"Butane, N-",NSR 100787,1280.27 LBS/HR,0.28 lbs (est.)
242600,C5+ (not including benzene),NSR 100787,1280.27 LBS/HR,1.45 lbs (est.)
242600,Carbon Monoxide,NSR 100787,1415.64 LBS/HR,10754.46 lbs (est.)
242600,Cis-2-butene,NSR 100787,1280.27 LBS/HR,0.05 lbs (est.)
242600,Ethylene (gaseous),NSR 100787,90.08 LBS/HR,601.11 lbs (est.)
242600,Isobutane,NSR 100787,1280.27 LBS/HR,3.49 lbs (est.)
242600,Nitrogen Oxides (NOx),NSR 100787,709.1 LBS/HR,2724.98 lbs (est.)
242600,Propane,NSR 100787,1280.27 LBS/HR,1153.59 lbs (est.)
242600,Propylene,NSR 100787,435.21 LBS/HR,354.67 lbs (est.)
242600,Sulfur dioxide,NSR 100787,40.0 LBS/HR,126.19 lbs (est.)
242600,"1,3-BUTADIENE",#20432,0.0,105.61 lbs (est.)
242600,1-Butene,#20432,0.0,26.19 lbs (est.)
242600,1-Pentene,#20432,0.0,61.81 lbs (est.)
242600,Benzene,#20432,0.0,35.57 lbs (est.)
242600,"Butane, N-",#20432,0.0,9.88 lbs (est.)
242600,Cyclohexane,#20432,0.0,23.66 lbs (est.)
242600,Ethane,#20432,0.0,0.45 lbs (est.)
242600,Isobutane,#20432,0.0,1.28 lbs (est.)
242600,Isobutylene,#20432,0.0,21.73 lbs (est.)
242600,Methyl Acetylene,#20432,0.0,2.7 lbs (est.)
242600,Propadiene,#20432,0.0,1.31 lbs (est.)
242600,Propane,#20432,0.0,49.09 lbs (est.)
242600,Propylene,#20432,0.0,66.21 lbs (est.)
242660,Benzene,21706,0.0,7.18 lbs (est.)
242660,VOC,21706,0.0,289.37 lbs (est.)
242697,Benzene,NSR 3214,0.001 LBS/HR,10.66 lbs (est.)
242697,Butadiene,NSR 3214,0.001 LBS/HR,10.6 lbs (est.)
242697,Butane,NSR 3214,0.001 LBS/HR,3.1 lbs (est.)
242697,Butene,NSR 3214,0.001 LBS/HR,1.5 lbs (est.)
242697,C4,NSR 3214,0.001 LBS/HR,0.29 lbs (est.)
242697,C5+ (not including benzene),NSR 3214,0.001 LBS/HR,6.06 lbs (est.)
242697,C6,NSR 3214,0.001 LBS/HR,0.42 lbs (est.)
242697,Carbon Monoxide,NSR 3214,0.001 LBS/HR,0.88 lbs (est.)
242697,Ethane,NSR 3214,0.001 LBS/HR,318.0 lbs (est.)
242697,Ethylene (gaseous),NSR 3214,0.001 LBS/HR,451.5 lbs (est.)
242697,Hydrogen,NSR 3214,0.001 LBS/HR,36.7 lbs (est.)
242697,Isoprene,NSR 3214,0.001 LBS/HR,0.01 lbs (est.)
242697,Methane,NSR 3214,0.001 LBS/HR,41.4 lbs (est.)
242697,Pentadiene,NSR 3214,0.001 LBS/HR,1.93 lbs (est.)
242697,Pentenes,NSR 3214,0.001 LBS/HR,1.05 lbs (est.)
242697,Propane,NSR 3214,0.001 LBS/HR,1.6 lbs (est.)
242697,Propylene,NSR 3214,0.001 LBS/HR,10.8 lbs (est.)
242697,Styrene,NSR 3214,0.001 LBS/HR,1.7 lbs (est.)
242697,Toluene,NSR 3214,0.001 LBS/HR,1.7 lbs (est.)
242697,Xylene (mixed isomers),NSR 3214,0.001 LBS/HR,0.05 lbs (est.)
242800,Butanes,NSR Permit 49138 (As VOC),5156.31 LBS/HR,1.08 lbs (est.)
242800,Carbon Monoxide,NSR Permit 49138,3919.77 LBS/HR,9.63 lbs (est.)
242800,Hydrogen Sulfide,NSR Permit 49138,157.03 LBS/HR,1.19 lbs (est.)
242800,Nitric oxide,NSR Permit 49138 (As NOx),1028.46 LBS/HR,1.77 lbs (est.)
242800,Nitrogen dioxide,NSR Permit 49138 (As NOx),1028.46 LBS/HR,0.09 lbs (est.)
242800,Oxides of Nitrogen (NOx),NSR Permit 49138,1028.46 LBS/HR,1.87 lbs (est.)
242800,Pentanes,NSR Permit 49138 (As VOC),5156.31 LBS/HR,0.33 lbs (est.)
242800,Propane,NSR Permit 49138 (As VOC),5156.31 LBS/HR,0.67 lbs (est.)
242800,Sulfur dioxide,NSR Permit 49138,15649.92 LBS/HR,109.39 lbs (est.)
242800,VOC (unspeciated),NSR Permit 49138 (As VOC),5156.31 LBS/HR,0.32 lbs (est.)
242800,Butanes,NSR Permit 49138 (As VOC),5156.31 LBS/HR,471.0 lbs (est.)
242800,Carbon Monoxide,NSR Permit 49138,3919.77 LBS/HR,3731.13 lbs (est.)
242800,Hydrogen Sulfide,NSR Permit 49138,157.03 LBS/HR,98.86 lbs (est.)
242800,Nitric oxide,NSR Permit 49138 (As NOx),1028.46 LBS/HR,688.64 lbs (est.)
242800,Nitrogen dioxide,NSR Permit 49138 (As NOx),1028.46 LBS/HR,36.26 lbs (est.)
242800,Oxides of Nitrogen (NOx),NSR Permit 49138,1028.46 LBS/HR,724.89 lbs (est.)
242800,Pentanes,NSR Permit 49138 (As VOC),5156.31 LBS/HR,146.17 lbs (est.)
242800,Propane,NSR Permit 49138 (As VOC),5156.31 LBS/HR,284.78 lbs (est.)
242800,Sulfur dioxide,NSR Permit 49138,15649.92 LBS/HR,9105.8 lbs (est.)
242800,VOC (unspeciated),NSR Permit 49138 (As VOC),5156.31 LBS/HR,131.87 lbs (est.)
242800,Butanes,NSR Permit 49138 (As VOC),5156.31 LBS/HR,3.14 lbs (est.)
242800,Carbon Monoxide,NSR Permit 49138,3919.77 LBS/HR,26.28 lbs (est.)
242800,Hydrogen Sulfide,NSR Permit 49138,157.03 LBS/HR,6.73 lbs (est.)
242800,Nitric oxide,NSR Permit 49138 (As NOx),1028.46 LBS/HR,4.85 lbs (est.)
242800,Nitrogen dioxide,NSR Permit 49138 (As NOx),1028.46 LBS/HR,0.26 lbs (est.)
242800,Oxides of Nitrogen (NOx),NSR Permit 49138,1028.46 LBS/HR,5.1 lbs (est.)
242800,Pentanes,NSR Permit 49138 (As VOC),5156.31 LBS/HR,0.99 lbs (est.)
242800,Propane,NSR Permit 49138 (As VOC),5156.31 LBS/HR,1.91 lbs (est.)
242800,Sulfur dioxide,NSR Permit 49138,15649.92 LBS/HR,619.46 lbs (est.)
242800,VOC (unspeciated),NSR Permit 49138 (As VOC),5156.31 LBS/HR,0.89 lbs (est.)
243080,Carbon Monoxide,NSR Permit 80812 Site-Wide Caps,699.57 LBS/HR,5448.32 lbs (est.)
243080,Hydrogen Sulfide,NSR Permit 80812 Site-Wide Caps,89.82 LBS/HR,4.55 lbs (est.)
243080,Oxides of Nitrogen (NOx),NSR Permit 80812 Site-Wide Caps,167.23 LBS/HR,1053.06 lbs (est.)
243080,Sulfur dioxide,NSR Permit 80812 Site-Wide Caps,641.19 LBS/HR,466.2 lbs (est.)
243080,VOC,NSR Permit 80812 Site-Wide Caps,4186.14 LBS/HR,771.86 lbs (est.)
243080,Carbon Monoxide,NSR Permit 80812 Site-Wide Caps,699.57 LBS/HR,4712.55 lbs (est.)
243080,Hydrogen Sulfide,NSR Permit 80812 Site-Wide Caps,89.82 LBS/HR,9.42 lbs (est.)
243080,Oxides of Nitrogen (NOx),NSR Permit 80812 Site-Wide Caps,167.23 LBS/HR,901.87 lbs (est.)
243080,Sulfur dioxide,NSR Permit 80812 Site-Wide Caps,641.19 LBS/HR,843.5 lbs (est.)
243080,VOC,NSR Permit 80812 Site-Wide Caps,4186.14 LBS/HR,748.68 lbs (est.)
243080,Carbon Monoxide,NSR Permit 80812 Site-Wide Caps,699.57 LBS/HR,376.64 lbs (est.)
243080,Hydrogen Sulfide,NSR Permit 80812 Site-Wide Caps,89.82 LBS/HR,0.44 lbs (est.)
243080,Oxides of Nitrogen (NOx),NSR Permit 80812 Site-Wide Caps,167.23 LBS/HR,73.5 lbs (est.)
243080,Sulfur dioxide,NSR Permit 80812 Site-Wide Caps,641.19 LBS/HR,368.61 lbs (est.)
243080,VOC,NSR Permit 80812 Site-Wide Caps,4186.14 LBS/HR,38.39 lbs (est.)
243080,Carbon Monoxide,NSR Permit 80812 Site-Wide Caps,699.57 LBS/HR,29212.87 lbs (est.)
243080,Hydrogen Sulfide,NSR Permit 80812 Site-Wide Caps,89.82 LBS/HR,53.22 lbs (est.)
243080,Oxides of Nitrogen (NOx),NSR Permit 80812 Site-Wide Caps,167.23 LBS/HR,5732.91 lbs (est.)
243080,Sulfur dioxide,NSR Permit 80812 Site-Wide Caps,641.19 LBS/HR,10961.37 lbs (est.)
243080,VOC,NSR Permit 80812 Site-Wide Caps,4186.14 LBS/HR,3816.86 lbs (est.)
243080,Carbon Monoxide,NSR Permit 80812 Site-Wide Caps,699.57 LBS/HR,2202.49 lbs (est.)
243080,Hydrogen Sulfide,NSR Permit 80812 Site-Wide Caps,89.82 LBS/HR,6.85 lbs (est.)
243080,Oxides of Nitrogen (NOx),NSR Permit 80812 Site-Wide Caps,167.23 LBS/HR,432.23 lbs (est.)
243080,Sulfur dioxide,NSR Permit 80812 Site-Wide Caps,641.19 LBS/HR,2418.21 lbs (est.)
243080,VOC,NSR Permit 80812 Site-Wide Caps,4186.14 LBS/HR,213.03 lbs (est.)
243080,Carbon Monoxide,NSR Permit 80812 Site-Wide Caps,699.57 LBS/HR,10841.88 lbs (est.)
243080,Hydrogen Sulfide,NSR Permit 80812 Site-Wide Caps,89.82 LBS/HR,29.96 lbs (est.)
243080,Oxides of Nitrogen (NOx),NSR Permit 80812 Site-Wide Caps,167.23 LBS/HR,2125.59 lbs (est.)
243080,Sulfur dioxide,NSR Permit 80812 Site-Wide Caps,641.19 LBS/HR,4424.82 lbs (est.)
243080,VOC,NSR Permit 80812 Site-Wide Caps,4186.14 LBS/HR,2163.56 lbs (est.)
243080,Carbon Monoxide,NSR Permit 80812 Site-Wide Caps,699.57 LBS/HR,387.8 lbs (est.)
243080,Hydrogen Sulfide,NSR Permit 80812 Site-Wide Caps,89.82 LBS/HR,0.44 lbs (est.)
243080,Oxides of Nitrogen (NOx),NSR Permit 80812 Site-Wide Caps,167.23 LBS/HR,76.11 lbs (est.)
243080,Sulfur dioxide,NSR Permit 80812 Site-Wide Caps,641.19 LBS/HR,6.12 lbs (est.)
243080,VOC,NSR Permit 80812 Site-Wide Caps,4186.14 LBS/HR,11.78 lbs (est.)
243080,Carbon Monoxide,NSR Permit 80812 Site-Wide Caps,699.57 LBS/HR,3813.42 lbs (est.)
243080,Hydrogen Sulfide,NSR Permit 80812 Site-Wide Caps,89.82 LBS/HR,3.26 lbs (est.)
243080,Oxides of Nitrogen (NOx),NSR Permit 80812 Site-Wide Caps,167.23 LBS/HR,720.33 lbs (est.)
243080,Sulfur dioxide,NSR Permit 80812 Site-Wide Caps,641.19 LBS/HR,176.22 lbs (est.)
243080,VOC,NSR Permit 80812 Site-Wide Caps,4186.14 LBS/HR,549.4 lbs (est.)
243080,Carbon Monoxide,NSR Permit 80812 Site-Wide Caps,699.57 LBS/HR,224.57 lbs (est.)
243080,Hydrogen Sulfide,NSR Permit 80812 Site-Wide Caps,89.82 LBS/HR,0.67 lbs (est.)
243080,Oxides of Nitrogen (NOx),NSR Permit 80812 Site-Wide Caps,167.23 LBS/HR,116.6 lbs (est.)
243080,Particulate Matter,NSR Permit 80812 Site-Wide Caps,19.22 LBS/HR,30.61 lbs (est.)
243080,Sulfur dioxide,NSR Permit 80812 Site-Wide Caps,641.19 LBS/HR,2179.41 lbs (est.)
243080,VOC,NSR Permit 80812 Site-Wide Caps,4186.14 LBS/HR,22.16 lbs (est.)
243573,"1,3-BUTADIENE",Permit 21101 (as VOC),476.58 LBS/HR,3.4 lbs (est.)
243573,Butane,Permit 21101 (as VOC),476.58 LBS/HR,1418.8 lbs (est.)
243573,Butene,Permit 21101 (as VOC),476.58 LBS/HR,836.1 lbs (est.)
243573,CO,Permit 21101,364.28 LBS/HR,1794.1 lbs (est.)
243573,Isobutane,Permit 21101 (as VOC),476.58 LBS/HR,2374.3 lbs (est.)
243573,NOX,Permit 21101,71.49 LBS/HR,248.4 lbs (est.)
243573,Other VOCs,Permit 21101 (as VOC),476.58 LBS/HR,185.1 lbs (est.)
243573,Propane,Permit 21101 (as VOC),476.58 LBS/HR,64.0 lbs (est.)
243573,Propylene,Permit 21101 (as VOC),476.58 LBS/HR,55.5 lbs (est.)
243581,Ethylene dichloride,NSR 19041 no specific emission limit,0.0,34.0 lbs (est.)
243581,Hydrogen chloride,NSR 19041 no specific emissions limit,0.0,5.0 lbs (est.)
243581,Vinyl Chloride,NSR 19041 no specific emission limit,0.0,17.0 lbs (est.)
243641,Carbon Monoxide,NSR 100787,45.74 LBS/HR,188.47 lbs (est.)
243641,Ethylene (gaseous),NSR 100787,0.63 LBS/HR,1.01 lbs (est.)
243641,Nitrogen Oxides,NSR 100787,13.8 LBS/HR,223.32 lbs (est.)
243641,Particulate Matter,NSR 100787,1.15 LBS/HR,54.44 lbs (est.)
243641,Propane,NSR 100787,1.56 LBS/HR,21.27 lbs (est.)
243641,Propylene,NSR 100787,0.35 LBS/HR,0.02 lbs (est.)
243641,Sulfur dioxide,NSR 100787,3.27 LBS/HR,14.71 lbs (est.)
243641,Carbon Monoxide,NSR 100787,45.74 LBS/HR,125.99 lbs (est.)
243641,Ethylene (gaseous),NSR 100787,0.63 LBS/HR,1.11 lbs (est.)
243641,Nitrogen Oxides,NSR 100787,13.8 LBS/HR,256.31 lbs (est.)
243641,Particulate Matter,NSR 100787,1.15 LBS/HR,55.28 lbs (est.)
243641,Propane,NSR 100787,1.56 LBS/HR,20.64 lbs (est.)
243641,Propylene,NSR 100787,0.35 LBS/HR,0.05 lbs (est.)
243641,Sulfur dioxide,NSR 100787,3.27 LBS/HR,15.19 lbs (est.)
243641,Carbon Monoxide,NSR 100787,45.74 LBS/HR,435.44 lbs (est.)
243641,Ethylene (gaseous),NSR 100787,0.63 LBS/HR,0.81 lbs (est.)
243641,Nitrogen Oxides,NSR 100787,13.8 LBS/HR,181.09 lbs (est.)
243641,Particulate Matter,NSR 100787,1.15 LBS/HR,42.11 lbs (est.)
243641,Propane,NSR 100787,1.56 LBS/HR,16.54 lbs (est.)
243641,Propylene,NSR 100787,0.35 LBS/HR,0.04 lbs (est.)
243641,Sulfur dioxide,NSR 100787,3.27 LBS/HR,11.27 lbs (est.)
243641,Carbon Monoxide,NSR 100787,45.74 LBS/HR,429.39 lbs (est.)
243641,Ethylene (gaseous),NSR 100787,0.63 LBS/HR,0.65 lbs (est.)
243641,Nitrogen Oxides,NSR 100787,13.8 LBS/HR,145.08 lbs (est.)
243641,Particulate Matter,NSR 100787,1.15 LBS/HR,34.97 lbs (est.)
243641,Propane,NSR 100787,1.56 LBS/HR,13.98 lbs (est.)
243641,Propylene,NSR 100787,0.35 LBS/HR,0.03 lbs (est.)
243641,Sulfur dioxide,NSR 100787,3.27 LBS/HR,9.35 lbs (est.)
243641,Carbon Monoxide,NSR 100787,0.68 LBS/HR,68.25 lbs (est.)
243641,Ethylene (gaseous),NSR 100787,0.01 LBS/HR,0.01 lbs (est.)
243641,Nitrogen Oxides,NSR 100787,0.13 LBS/HR,13.39 lbs (est.)
243641,Propylene,NSR 100787,0.15 LBS/HR,14.48 lbs (est.)
243641,Sulfur dioxide,NSR 100787,0.03 LBS/HR,0.87 lbs (est.)
243641,VOC - NONMETHANE,NSR 100787,0.21 LBS/HR,35.44 lbs (est.)
243641,Butane,NSR 100787,0.16 LBS/HR,0.71 lbs (est.)
243641,C5+ (not including benzene),NSR 100787,0.16 LBS/HR,0.52 lbs (est.)
243641,Carbon Monoxide,NSR 100787,31.42 LBS/HR,236.09 lbs (est.)
243641,Nitrogen Oxides (NOx),NSR 100787,3.66 LBS/HR,27.53 lbs (est.)
243641,Propane,NSR 100787,0.16 LBS/HR,1.3 lbs (est.)
243641,Sulfur dioxide,NSR 100787,0.11 LBS/HR,0.26 lbs (est.)
243641,"1,3-BUTADIENE",NSR 100787,1280.27 LBS/HR,0.08 lbs (est.)
243641,1-Butene,NSR 100787,1280.27 LBS/HR,1.13 lbs (est.)
243641,"Butane, N-",NSR 100787,1280.27 LBS/HR,4.29 lbs (est.)
243641,C5+ (not including benzene),NSR 100787,1280.27 LBS/HR,8.12 lbs (est.)
243641,Carbon Monoxide,NSR 100787,1415.64 LBS/HR,3030.52 lbs (est.)
243641,Cis-2-butene,NSR 100787,1280.27 LBS/HR,0.05 lbs (est.)
243641,Ethylene (gaseous),NSR 100787,90.08 LBS/HR,8.85 lbs (est.)
243641,Isobutane,NSR 100787,1280.27 LBS/HR,6.5 lbs (est.)
243641,Nitrogen Oxides (NOx),NSR 100787,709.1 LBS/HR,478.99 lbs (est.)
243641,Propane,NSR 100787,1280.27 LBS/HR,1761.35 lbs (est.)
243641,Propylene,NSR 100787,435.21 LBS/HR,96.29 lbs (est.)
243641,Sulfur dioxide,NSR 100787,40.0 LBS/HR,26.7 lbs (est.)
243641,Trans-2-butene,NSR 100787,1280.27 LBS/HR,0.14 lbs (est.)
243678,"1,3-BUTADIENE",0.0 lbs of total 0.02 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.02 lbs (est.)
243678,1-Butene + Isobutylene,0.0 lbs of total 0.01 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.01 lbs (est.)
243678,"Butane, N-",0.0 lbs of total 0.1 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.1 lbs (est.)
243678,"Butane, i",0.0 lbs of total 0.34 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.34 lbs (est.)
243678,Carbon Monoxide,0.48 lbs of total 25.23 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,24.75 lbs (est.)
243678,Ethylene (gaseous),0.0 lbs of total 0.22 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.22 lbs (est.)
243678,Nitrogen Oxides (NOx),0.09 lbs of total 4.95 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,1747.18 LBS/HR,4.86 lbs (est.)
243678,Propane,0.0 lbs of total 12.91 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,12.91 lbs (est.)
243678,Propylene,0.0 lbs of total 0.2 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.2 lbs (est.)
243678,Sulfur dioxide,0.01 lbs of total 0.20 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,3242.67 LBS/HR,0.19 lbs (est.)
243678,VOC (unspeciated),0.0 lbs of total 1.63 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,1.63 lbs (est.)
243678,"1,3-BUTADIENE",1.44 lbs of total 1.52 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.08 lbs (est.)
243678,1-Butene + Isobutylene,19.78 lbs of total 20.91 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,1.13 lbs (est.)
243678,"Butane, N-",12.76 lbs of total 13.49 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.73 lbs (est.)
243678,"Butane, i",21.28 lbs of total 22.5 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,1.22 lbs (est.)
243678,Carbon Monoxide,206.02 lbs of total 443.96 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,3736.48 LBS/HR,237.95 lbs (est.)
243678,Cis-2-butene,4.25 lbs of total 4.49 lbs are authorized under Permit #18287/PSD-TX-730M4/PAL7,6117.32 LBS/HR,0.24 lbs (est.)
